"Course Enrollments",,,,
"2013-14 Survey 3 Data Final, as of 8/08/2014",,,,
,,,,
"DIST #","DISTRICT NAME","COURSE #",COURSE,ENROLLMENT
52,PINELLAS,MMC2000,"SURVEY OF MASS COMMUNICATION",2
52,PINELLAS,MUC2601,"INTRODUCTION TO SONGWRITING",1
52,PINELLAS,MUH1110,"INTRODUCTION TO MUSIC",20
52,PINELLAS,MUN1120,"LANCER SYMPHONIC WIND ENSEMBLE",1
52,PINELLAS,MUN1310,"COLLEGE SINGERS",20
52,PINELLAS,MUN1340,"CONTEMPORARY ENSEMBLE",1
52,PINELLAS,MUO1001,"MUSICAL THEATRE WORKSHOP",25
52,PINELLAS,MUS1360,"INTRODUCTION TO MUSIC TECHNOLO",4
52,PINELLAS,MUT1001,"FUNDAMENTALS OF MUSIC",5
52,PINELLAS,MVB1011,"APP MUS PRIN TRUMPET",1
52,PINELLAS,MVK1011,"PRE-PRINCIPAL PIANO",1
52,PINELLAS,MVK1111,"PIANO CLASS",3
52,PINELLAS,MVS1016,"APP MUSIC PREPARATORY GUITAR I",1
52,PINELLAS,MVV1011,"APPLIED MUSIC PREPARATORY, VIO",1
52,PINELLAS,MVV1317,"CONTEMPORARY VOCAL STYLE I",1
52,PINELLAS,MVW1011,"APP MUS PRIN FLUTE",1
52,PINELLAS,MVW1013,"APPLIED MUSIC PREP, CLARINET",1
52,PINELLAS,OCBC000,"THE LIVING OCEAN",12
52,PINELLAS,OCEL001,"OCEANOGRAPHY LABORATORY",6
52,PINELLAS,OCE2001,"INTRODUCTION TO OCEANOGRAPHY",20
52,PINELLAS,PEM1102,"BASIC CONDITIONING",1
52,PINELLAS,PGYC401,"PHOTOGRAPHY I",2
52,PINELLAS,PHH2101,"INTRODUCTION TO ANCIENT GREEK",1
52,PINELLAS,PHI1010,"INTRODUCTION TO PHILOSOPHY",15
52,PINELLAS,PHI1600,"INTRODUCTION TO ETHICS",219
52,PINELLAS,PHI1602,"HONORS STUDIES IN APPLIED ETHI",4
52,PINELLAS,PHI2624,"ETHICS IN POPULAR CULTURE AND",4
52,PINELLAS,PHYL048,"PHYSICS LABORATORY I",16
52,PINELLAS,PHYL049,"GEN. PHYSICS II AND GEN. PHYSI",5
52,PINELLAS,PHY1053,"GENERAL PHYSICS I",6
52,PINELLAS,PHY2048,"HONORS GENERAL PHYSICS I",10
52,PINELLAS,PHY2049,"PHYSICS WITH CALCULUS 2",5
52,PINELLAS,PLA1003,"INTRODUCTION TO LEGAL ASSISTIN",1
52,PINELLAS,POS2041,"AMERICAN GOVERNMENT",195
52,PINELLAS,POS2050,"HONORS AMERICAN GOVERNMENT",8
52,PINELLAS,POS2112,"STATE AND LOCAL GOVERNMENTS AN",1
52,PINELLAS,PSY1012,"INTRODUCTION TO PSYCHOLOGY",151
52,PINELLAS,PSY1020,"HONORS GENERAL PSYCHOLOGY",1
52,PINELLAS,PSY2949,"COOP ED TRAING ASSIGN IN PSYCH",1
52,PINELLAS,REA1105,"SPEED READING",1
52,PINELLAS,REL2300,"HONORS COMPARATIVE RELIGIONS",188
52,PINELLAS,REL2464,"PHILOSOPHY OF RELIGION",1
52,PINELLAS,SLS1101,ORIENTATION,148
52,PINELLAS,SLS1264,"LEADERSHIP DEVELOPMENT SEMINAR",31
52,PINELLAS,SLS1301,"EDUCATION & CAREER PLANNING",35
52,PINELLAS,SLS1711,"PEER CLASSROOM/LABORATORY TUTO",1
52,PINELLAS,SLS2223,"STRESS MANAGEMENT",10
52,PINELLAS,SOP2002,"SOCIAL PSYCHOLOGY",6
52,PINELLAS,SPC1017,"FUNDAMENTALS OF ORAL COMMUNICA",200
52,PINELLAS,SPC1065,"BUSINESS & PROFESSIONAL COMM",5
52,PINELLAS,SPC1608,"HONORS PUBLIC SPEAKING",29
52,PINELLAS,SPN1120,"FIRST-YEAR SPANISH I",17
52,PINELLAS,SPN1121,"ELEMENTARY SPANISH II",28
52,PINELLAS,SPN2200,"INTERMEDIATE SPANISH I",2
52,PINELLAS,SPN2201,"INTERMEDIATE SPANISH II",2
52,PINELLAS,STA2023,"HONORS INTRODUCTORY STATISTICS",171
52,PINELLAS,SYG2000,SOCIOLOGY,45
52,PINELLAS,SYG2010,"HONORS SOCIAL PROBLEMS",9
52,PINELLAS,SYG2221,"WOMEN IN AMERICAN SOCIETY",1
52,PINELLAS,SYG2324,"PRINCIPLES OF SUBSTANCE ABUSE",2
52,PINELLAS,SYG2430,"MARRIAGE AND THE FAMILY",6
52,PINELLAS,THE2000,"HONORS THEATRE SURVEY",3
52,PINELLAS,TPP1111,"INTERMEDIATE ACTING",2
52,PINELLAS,TPP2192,"ACTING REPERTORY",1
52,PINELLAS,TPP2260,"ACTING FOR THE CAMERA 1",1
52,PINELLAS,100070,"M/J ART WORLD CULTR",246
52,PINELLAS,100300,"AP ART HIST",103
52,PINELLAS,100310,"INTRO TO ART HIST",82
52,PINELLAS,100320,"ART IN WRLD CULTURES",31
52,PINELLAS,100330,"ART HIST & CRIT 1 H",5
52,PINELLAS,101005,"M/J EXPLORING 2D ART",237
52,PINELLAS,101010,"M/J 2-D STUDIO ART 1",1307
52,PINELLAS,101020,"M/J 2-D STUDIO ART 2",465
52,PINELLAS,101035,"M/J EXPLORING 3D ART",255
52,PINELLAS,101040,"M/J 3-D STUDIO ART 1",610
52,PINELLAS,101050,"M/J 3-D STUDIO ART 2",238
52,PINELLAS,101300,"2-D STUDIO ART 1",1232
52,PINELLAS,101310,"2-D STUDIO ART 2",235
52,PINELLAS,101320,"2-D STUDIO ART 3 HON",36
52,PINELLAS,101330,"3-D STUDIO ART 1",1079
52,PINELLAS,101340,"3-D STUDIO ART 2",251
52,PINELLAS,101350,"3-D STUDIO ART 3 HON",44
52,PINELLAS,101355,"CREATING 2-D ART",1020
52,PINELLAS,101365,"CREATING 3-D ART",1145
52,PINELLAS,101370,"AICE ART&DESIGN 1 AS",7
52,PINELLAS,101371,"AICE ART&DESIGN 2 AL",7
52,PINELLAS,101440,"FIN CFT STUD ART 1",26
52,PINELLAS,101450,"FIN CFT STUD ART 2",16
52,PINELLAS,102040,"M/J CREATIVE PHOTO 1",97
52,PINELLAS,102300,"CERAM/POT 1",88
52,PINELLAS,102310,"CERAM/POT 2",23
52,PINELLAS,102320,"CERAM/POT 3 HON",15
52,PINELLAS,102340,"ART COLLAB DSGN HON",11
52,PINELLAS,103000,"M/J DIG ART & DES 1",310
52,PINELLAS,104300,"AP ART/DRAW PORT",18
52,PINELLAS,104340,"DRAW 1",49
52,PINELLAS,104350,"DRAW 2",8
52,PINELLAS,104370,"PAINT 1",41
52,PINELLAS,104380,"PAINT 2",1
52,PINELLAS,104390,"PAINT 3 HON",1
52,PINELLAS,107440,"VISUAL TECH 1",9
52,PINELLAS,107450,"VISUAL TECH 2",3
52,PINELLAS,107460,"VISUAL TECH 3 HON",8
52,PINELLAS,107480,"AICE ART&DES F&V AS",6
52,PINELLAS,108310,"CREATIVE PHOTO 1",228
52,PINELLAS,108320,"CREATIVE PHOTO 2",39
52,PINELLAS,108330,"CREATIVE PHOTO 3 HON",8
52,PINELLAS,108370,"DIGITAL ART IMG 1",306
52,PINELLAS,108380,"DIGITAL ART IMG 2",39
52,PINELLAS,108390,"DIGITAL ART IMG 3 H",22
52,PINELLAS,109310,"PORT DEV: DRAW HON",48
52,PINELLAS,109320,"PORT DEV: 2D DES HON",41
52,PINELLAS,109330,"PORT DEV: 3D DES HON",11
52,PINELLAS,109350,"AP STUDIO/2-D",76
52,PINELLAS,109360,"AP STUDIO/3-D",28
52,PINELLAS,110300,"PRINTMG 1",19
52,PINELLAS,110310,"PRINTMG 2",3
52,PINELLAS,111310,"SCULPT 1",35
52,PINELLAS,111320,"SCULPT 2",27
52,PINELLAS,114800,"FL PRE-IB ART 1",12
52,PINELLAS,114840,"IB ART STUDIO 1-A/DE",7
52,PINELLAS,114860,"IB ART 1-A & B/DES",12
52,PINELLAS,114870,"IB ART 2-A & B/DES",6
52,PINELLAS,200320,"AP CPTR SCI A",49
52,PINELLAS,200890,"IB INFO TECH SOC 1",67
52,PINELLAS,200900,"IB INFO TECH SOC 2",55
52,PINELLAS,300000,"M/J DANCE 1",43
52,PINELLAS,300010,"M/J DANCE 2",18
52,PINELLAS,300020,"M/J DANCE 3",10
52,PINELLAS,300310,"DANCE TECNQS 1",31
52,PINELLAS,300320,"DANCE TECHNQS 2",18
52,PINELLAS,300330,"DANCE TECHNQS 3 HON",11
52,PINELLAS,300334,"DANCE TECHNQS 4 HON",5
52,PINELLAS,300340,"BALLET 1",21
52,PINELLAS,300350,"BALLET 2",15
52,PINELLAS,300360,"BALLET 3",13
52,PINELLAS,300370,"BALLET 4 HON",11
52,PINELLAS,300380,"DANCE CHOR PERF 1",10
52,PINELLAS,300400,"DANCE REPERT 1",44
52,PINELLAS,300410,"DANCE REPERT 2",30
52,PINELLAS,300420,"DANCE REPERT 3 HON",23
52,PINELLAS,300430,"DANCE REPERT 4 HON",15
52,PINELLAS,300450,"DANCE HIST/AESTH 1",9
52,PINELLAS,300460,"DANCE HIST/AESTH 2 H",10
52,PINELLAS,300480,"DANCE KINE/SOMAT 1",21
52,PINELLAS,400000,"M/J THEATRE 1",130
52,PINELLAS,400010,"M/J THEATRE 2",66
52,PINELLAS,400020,"M/J THEATRE 3",31
52,PINELLAS,400300,"INTROD DRAMA",158
52,PINELLAS,400310,"THEATRE 1",777
52,PINELLAS,400320,"THEATRE 2",280
52,PINELLAS,400330,"THEATRE 3 HON",127
52,PINELLAS,400340,"THEATRE 4 HON",82
52,PINELLAS,400350,"THEA HIST LIT 1",34
52,PINELLAS,400360,"THEA HIST LIT 2 HON",1
52,PINELLAS,400370,"ACTING 1",38
52,PINELLAS,400380,"ACTING 2",28
52,PINELLAS,400390,"ACTING 3",22
52,PINELLAS,400400,"ACTING 4 HON",19
52,PINELLAS,400407,"TECH THE D/P SCEN PR",28
52,PINELLAS,400408,"TECH THE D/P LI SOUN",14
52,PINELLAS,400409,"TECH THE D/P CMH",14
52,PINELLAS,400410,"TECH THEA DES&PROD 1",273
52,PINELLAS,400420,"TECH THEA DES&PROD 2",137
52,PINELLAS,400430,"TECH THEA DES&PROD 3",52
52,PINELLAS,400440,"TECH THEA DES&PROD4H",9
52,PINELLAS,400500,"THEA DIR & ST MAN 1",17
52,PINELLAS,400510,"THEA DIR & ST MAN 2H",11
52,PINELLAS,400620,"THEATRE IMPROV",71
52,PINELLAS,400660,"THEA CIN & FILM PROD",90
52,PINELLAS,400700,"MUSIC THEATRE 1",262
52,PINELLAS,400710,"MUSIC THEATRE 2",98
52,PINELLAS,400720,"MUSIC THEATRE 3",44
52,PINELLAS,400810,"IB THEATRE 1",6
52,PINELLAS,400820,"IB THEATRE 2",5
52,PINELLAS,500000,"M/J PERS CAR SCH 1",158
52,PINELLAS,500310,"EXEC INTERN 2",4
52,PINELLAS,500320,"EXEC INTERN 3",32
52,PINELLAS,500330,"EXEC INTERN 4",2
52,PINELLAS,500370,"VOL PUB SERV",41
52,PINELLAS,500500,"PERS,CAR,SCH DEV 1",1583
52,PINELLAS,500510,"PERS,CAR,SCH DEV 2",176
52,PINELLAS,500520,"PERS,CAR,SCH DEV 3",45
52,PINELLAS,500530,"PERS,CAR,SCH DEV 4",40
52,PINELLAS,600000,"M/J EXPLOR WHEEL 1",1796
52,PINELLAS,600010,"M/J EXPLOR WHEEL 2CP",1357
52,PINELLAS,600020,"M/J EXPLOR WHEEL 3",901
52,PINELLAS,600060,"M/J FL PRE-IB EXPWH1",95
52,PINELLAS,600070,"M/J FL PRE-IB EXPWH2",80
52,PINELLAS,600080,"M/J FL PRE-IB EXPWH3",50
52,PINELLAS,701000,"M/J FRENCH BEG",130
52,PINELLAS,701320,"FRENCH 1",1202
52,PINELLAS,701330,"FRENCH 2",785
52,PINELLAS,701340,"FRENCH 3 HON",355
52,PINELLAS,701350,"FRENCH 4 HON",131
52,PINELLAS,701360,"FRENCH 5 HON",41
52,PINELLAS,701370,"FRENCH 6 HON",10
52,PINELLAS,701380,"AP FRENCH LANG & CU",24
52,PINELLAS,701810,"FL PRE-IB FRENCH 2",55
52,PINELLAS,701820,"FL PRE-IB FRENCH 3",64
52,PINELLAS,701830,"IB FRENCH 4-B",24
52,PINELLAS,701840,"IB FRENCH 5-B",37
52,PINELLAS,702320,"GERMAN 1",55
52,PINELLAS,702330,"GERMAN 2",78
52,PINELLAS,702340,"GERMAN 3 HON",25
52,PINELLAS,702350,"GERMAN 4 HON",3
52,PINELLAS,702360,"GERMAN 5 HON",3
52,PINELLAS,702380,"AP GERMAN LANG & CU",7
52,PINELLAS,703320,"GREEK 1",285
52,PINELLAS,703330,"GREEK 2",29
52,PINELLAS,703340,"GREEK 3 HON",9
52,PINELLAS,703350,"GREEK 4 HON",2
52,PINELLAS,703360,"GREEK 5 HON",2
52,PINELLAS,705320,"ITALIAN 1",46
52,PINELLAS,705330,"ITALIAN 2",42
52,PINELLAS,705340,"ITALIAN 3 HON",26
52,PINELLAS,705350,"ITALIAN 4 HON",20
52,PINELLAS,707000,"M/J CHIN, BEG",39
52,PINELLAS,708000,"M/J SPANISH BEG",1546
52,PINELLAS,708340,"SPANISH 1",6143
52,PINELLAS,708350,"SPANISH 2",4388
52,PINELLAS,708360,"SPANISH 3 HON",2084
52,PINELLAS,708370,"SPANISH 4 HON",698
52,PINELLAS,708380,"SPANISH 5 HON",196
52,PINELLAS,708390,"SPANISH 6 HON",19
52,PINELLAS,708400,"AP SPANISH",143
52,PINELLAS,708410,"AP SPANISH LIT",8
52,PINELLAS,708538,"AICE SPAN LANG AS",8
52,PINELLAS,708810,"FL PRE-IB SPANISH 2",278
52,PINELLAS,708820,"FL PRE-IB SPANISH 3",234
52,PINELLAS,708830,"IB SPANISH 4-B",236
52,PINELLAS,708840,"IB SPANISH 5-B",193
52,PINELLAS,709300,"SPANISH SPEAKS 1",15
52,PINELLAS,709310,"SPANISH SPEAKS 2",9
52,PINELLAS,709320,"SPANISH SPEAKS 3 HON",19
52,PINELLAS,709330,"SPANISH SPEAKS 4 HON",3
52,PINELLAS,710000,"M/J WRLDLNG INTL ST1",267
52,PINELLAS,711300,"CHINESE 1",160
52,PINELLAS,711310,"CHINESE 2",95
52,PINELLAS,711320,"CHINESE 3 HON",34
52,PINELLAS,711330,"CHINESE 4 HON",21
52,PINELLAS,711335,"CHINESE 5 HON",9
52,PINELLAS,717300,"AMER SIGN LANG 1",341
52,PINELLAS,717310,"AMER SIGN LANG 2",224
52,PINELLAS,717312,"AMER SIGN LANG 3 HON",62
52,PINELLAS,717314,"AMER SIGN LANG 4 HON",11
52,PINELLAS,800000,"M/J HEALTH 1",1447
52,PINELLAS,800010,"M/J HEALTH 2",44
52,PINELLAS,800020,"M/J HEALTH 3",1677
52,PINELLAS,800030,"M/J HEALTH 4",1469
52,PINELLAS,800040,"M/J HEALTH 5",28
52,PINELLAS,800050,"M/J HEALTH 6",1901
52,PINELLAS,800300,"HEALTH1-LIF MGMT SKL",1
52,PINELLAS,800320,"FIRST AID SAFETY",4
52,PINELLAS,800360,"HEALTH EXPLOS HON",56
52,PINELLAS,800370,"PARENTING 1",23
52,PINELLAS,800380,"PARENTING 2",11
52,PINELLAS,900800,"IB THEORY/KNWLG 1",284
52,PINELLAS,1000010,"M/J INTENS READ (MC)",8282
52,PINELLAS,1000400,"INTENS LANG ARTS",3701
52,PINELLAS,1000410,"INTENS READ",5604
52,PINELLAS,1001010,"M/J LANG ARTS 1",3508
52,PINELLAS,1001020,"M/J LANG ARTS 1, ADV",3160
52,PINELLAS,1001030,"M/J IB LANG ARTS 1",65
52,PINELLAS,1001040,"M/J LANG ARTS 2",3615
52,PINELLAS,1001050,"M/J LANG ARTS 2, ADV",3569
52,PINELLAS,1001060,"M/J IB LANG ARTS 2",66
52,PINELLAS,1001070,"M/J LANG ARTS 3",3765
52,PINELLAS,1001080,"M/J LANG ARTS 3, ADV",2405
52,PINELLAS,1001310,"ENG 1",4317
52,PINELLAS,1001320,"ENG HON 1",3747
52,PINELLAS,1001340,"ENG 2",4096
52,PINELLAS,1001350,"ENG HON 2",3413
52,PINELLAS,1001370,"ENG 3",3567
52,PINELLAS,1001380,"ENG HON 3",2406
52,PINELLAS,1001400,"ENG 4",1265
52,PINELLAS,1001405,"ENG 4: FL COLL PREP",2322
52,PINELLAS,1001410,"ENG HON 4",1154
52,PINELLAS,1001420,"AP ENG COMPO",1205
52,PINELLAS,1001430,"AP ENG LIT COMPO",1056
52,PINELLAS,1001550,"AICE ENG LANG AS",99
52,PINELLAS,1001560,"PRE-AICE ENG LANG IG",150
52,PINELLAS,1001800,"FL PRE-IB ENG 1",332
52,PINELLAS,1001810,"FL PRE-IB ENG 2",290
52,PINELLAS,1001820,"IB ENGLISH 3",48
52,PINELLAS,1001830,"IB ENGLISH 4",237
52,PINELLAS,1001840,"IB MYP ENG 1",61
52,PINELLAS,1002000,"M/J LANG ARTS 1 ESOL",217
52,PINELLAS,1002010,"M/J LANG ARTS 2 ESOL",159
52,PINELLAS,1002020,"M/J LANG ARTS 3 ESOL",171
52,PINELLAS,1002180,"M/J DE LANG ART ESOL",404
52,PINELLAS,1002181,"M/J DE LA ESOL-READ",174
52,PINELLAS,1002300,"ENG 1 THROUGH ESOL",134
52,PINELLAS,1002310,"ENG 2 THROUGH ESOL",163
52,PINELLAS,1002320,"ENG 3 THROUGH ESOL",99
52,PINELLAS,1002380,"DEV LANG ARTS ESOL",240
52,PINELLAS,1002520,"ENG 4 THROUGH ESOL",64
52,PINELLAS,1004300,"SEMANTICS-LOGIC HON",128
52,PINELLAS,1005350,"LIT & THE ARTS 1 HON",19
52,PINELLAS,1005360,"LIT & THE ARTS 2 HON",24
52,PINELLAS,1005365,"LIT IN MEDIA HON",105
52,PINELLAS,1005380,"PRE-AICE ENG LIT IG",106
52,PINELLAS,1006000,"M/J JOURN 1",376
52,PINELLAS,1006010,"M/J JOURN 2",64
52,PINELLAS,1006300,"JOURN 1",665
52,PINELLAS,1006310,"JOURN 2",244
52,PINELLAS,1006320,"JOURN 3",138
52,PINELLAS,1006330,"JOURN 4",84
52,PINELLAS,1006331,"JOURN 5 HON",20
52,PINELLAS,1006332,"JOURN 6 HON",11
52,PINELLAS,1007000,"M/J SPEECH-DEBATE 1",188
52,PINELLAS,1007300,"SPEECH 1",155
52,PINELLAS,1007310,"SPEECH 2",40
52,PINELLAS,1007330,"DEBATE 1",70
52,PINELLAS,1007340,"DEBATE 2",9
52,PINELLAS,1007350,"DEBATE 3 HON",2
52,PINELLAS,1008010,"M/J READ 1",1972
52,PINELLAS,1008020,"M/J READ 1 ADV",1432
52,PINELLAS,1008040,"M/J READ 2",443
52,PINELLAS,1008050,"M/J READ 2 ADV",46
52,PINELLAS,1008070,"M/J READ 3",287
52,PINELLAS,1008080,"M/J READ 3 ADV",12
52,PINELLAS,1008300,"READ 1",3
52,PINELLAS,1008310,"READ 2",9
52,PINELLAS,1008320,"READ HON",39
52,PINELLAS,1008350,"READ COLL. SUCCESS",25
52,PINELLAS,1009000,"M/J CREATIVE WRIT 1",233
52,PINELLAS,1009300,"WRIT 1",8
52,PINELLAS,1009320,"CREATIVE WRIT 1",243
52,PINELLAS,1009330,"CREATIVE WRIT 2",209
52,PINELLAS,1009331,"CREATIVE WRIT 3 HON",18
52,PINELLAS,1009332,"CREATIVE WRIT 4 HON",1
52,PINELLAS,1009350,"PLAY WRIT",24
52,PINELLAS,1009360,"AICE GEN PAPER AS",71
52,PINELLAS,1009370,"WRTNG COLL. SUCCESS",30
52,PINELLAS,1100000,"M/J LIB SKLS/IL (MC)",38
52,PINELLAS,1200310,"ALG 1",3243
52,PINELLAS,1200315,"ALG 1 CR",1194
52,PINELLAS,1200320,"ALG 1 HON",3437
52,PINELLAS,1200330,"ALG 2",3557
52,PINELLAS,1200340,"ALG 2 HON",2099
52,PINELLAS,1200370,"ALG 1-A",820
52,PINELLAS,1200380,"ALG 1-B",2076
52,PINELLAS,1200385,"ALG 1-B CR",118
52,PINELLAS,1200390,"IB MYP ALG 1",67
52,PINELLAS,1200395,"IB MYP ALG 2",147
52,PINELLAS,1200400,"INTENS MATH",49
52,PINELLAS,1200410,"Math Coll. Success",3
52,PINELLAS,1200500,"ADV ALG W/FIN APP",428
52,PINELLAS,1200700,"Math Coll. Readiness",2604
52,PINELLAS,1201300,"MATH ANALYSIS HON",59
52,PINELLAS,1201310,"ANALYSIS OF FUNC HON",715
52,PINELLAS,1201320,"IB MATH ANALYSIS",75
52,PINELLAS,1202300,"CALCULUS HON",226
52,PINELLAS,1202310,"AP CALCULUS AB",656
52,PINELLAS,1202320,"AP CALCULUS BC",110
52,PINELLAS,1202340,"PRE-CALCULUS HON",2042
52,PINELLAS,1202352,"AICE MATH 1 AS",89
52,PINELLAS,1202364,"AICE MA&PR&ST 2 AL",4
52,PINELLAS,1202371,"PRE-AICE ADD MTH3 IG",133
52,PINELLAS,1202800,"IB CALCULUS",61
52,PINELLAS,1204000,"M/J INTENS MATH (MC)",5162
52,PINELLAS,1205010,"M/J MATH 1",3422
52,PINELLAS,1205020,"M/J MATH 1 ADV",3445
52,PINELLAS,1205040,"M/J MATH 2",3392
52,PINELLAS,1205050,"M/J MATH 2, ADV",3524
52,PINELLAS,1205070,"M/J PRE-ALG",3871
52,PINELLAS,1205080,"M/J PRE-ALG ADV",321
52,PINELLAS,1206300,"INF GEO",1245
52,PINELLAS,1206310,GEO,4730
52,PINELLAS,1206320,"GEO HON",2436
52,PINELLAS,1206330,"ANLY GEO HON",96
52,PINELLAS,1206800,"IB ANALYTIC GEOMETRY",127
52,PINELLAS,1206810,"IB MYP GEOM",39
52,PINELLAS,1208300,"LIB ARTS MATH 2",1468
52,PINELLAS,1209800,"IB MATH STUDIES",102
52,PINELLAS,1209820,"PRE-AICE MATH 2 IG",151
52,PINELLAS,1209825,"PRE-AICE MATH 3 IG",36
52,PINELLAS,1209830,"IB MATH HL",17
52,PINELLAS,1210300,"PROB, STAT W/APPLS H",503
52,PINELLAS,1210320,"AP STAT",599
52,PINELLAS,1211300,"TRIG HON",204
52,PINELLAS,1211800,"IB TRIGONOMETRY",93
52,PINELLAS,1300010,"M/J MUS THEORY 2",41
52,PINELLAS,1300300,"MUS THEORY 1",115
52,PINELLAS,1300310,"MUS THEORY 2 HON",57
52,PINELLAS,1300330,"AP MUS THEORY",97
52,PINELLAS,1300340,"MUSIC WORLD",110
52,PINELLAS,1300820,"IB MUSIC 3",29
52,PINELLAS,1300830,"IB MUSIC 4",16
52,PINELLAS,1301030,"M/J KEYBD 1",52
52,PINELLAS,1301040,"M/J KEYBD 2",11
52,PINELLAS,1301060,"M/J GUITAR 1",361
52,PINELLAS,1301070,"M/J GUITAR 2",44
52,PINELLAS,1301080,"M/J GUITAR 3",19
52,PINELLAS,1301090,"M/J EXPL MUSIC 1",438
52,PINELLAS,1301100,"M/J EXPL MUSIC 2",68
52,PINELLAS,1301110,"M/J EXPL MUSIC 3",43
52,PINELLAS,1301320,"GUITAR 1",488
52,PINELLAS,1301330,"GUITAR 2",154
52,PINELLAS,1301340,"GUITAR 3",44
52,PINELLAS,1301350,"GUITAR 4 HONORS",24
52,PINELLAS,1301360,"KEYBD 1",374
52,PINELLAS,1301370,"KEYBD 2",94
52,PINELLAS,1301380,"KEYBD 3",25
52,PINELLAS,1301390,"KEYBD 4 HONORS",6
52,PINELLAS,1302000,"M/J BAND 1",1363
52,PINELLAS,1302010,"M/J BAND 2",494
52,PINELLAS,1302020,"M/J BAND 3",545
52,PINELLAS,1302030,"M/J BAND 4",280
52,PINELLAS,1302040,"M/J ORCH 1",458
52,PINELLAS,1302050,"M/J ORCH 2",268
52,PINELLAS,1302060,"M/J ORCH 3",74
52,PINELLAS,1302080,"M/J INSTRU TECNQS 1",93
52,PINELLAS,1302090,"M/J INSTRU TECNQS 2",17
52,PINELLAS,1302100,"M/J INSTRU TECNQS 3",25
52,PINELLAS,1302110,"M/J INSTRU ENS 1",83
52,PINELLAS,1302120,"M/J INSTRU ENS 2",16
52,PINELLAS,1302300,"BAND 1",298
52,PINELLAS,1302310,"BAND 2",198
52,PINELLAS,1302320,"BAND 3",178
52,PINELLAS,1302330,"BAND 4",115
52,PINELLAS,1302340,"BAND 5 HON",32
52,PINELLAS,1302350,"BAND 6 HON",21
52,PINELLAS,1302360,"ORCH 1",149
52,PINELLAS,1302370,"ORCH 2",80
52,PINELLAS,1302380,"ORCH 3",72
52,PINELLAS,1302390,"ORCH 4",30
52,PINELLAS,1302400,"ORCH 5 HON",4
52,PINELLAS,1302420,"INSTRU TECNQS 1",163
52,PINELLAS,1302430,"INSTRU TECNQS 2",67
52,PINELLAS,1302440,"INSTRU TECNQS 3",45
52,PINELLAS,1302450,"INSTRU TECNQS 4 HON",38
52,PINELLAS,1302460,"INSTRU ENS 1",95
52,PINELLAS,1302470,"INSTRU ENS 2",54
52,PINELLAS,1302480,"INSTRU ENS 3",50
52,PINELLAS,1302490,"INSTRU ENS 4 HON",37
52,PINELLAS,1302500,"JAZZ ENS 1",87
52,PINELLAS,1302510,"JAZZ ENS 2",49
52,PINELLAS,1302520,"JAZZ ENS 3",41
52,PINELLAS,1302530,"JAZZ ENS 4 HON",21
52,PINELLAS,1303000,"M/J CHORUS 1",964
52,PINELLAS,1303010,"M/J CHORUS 2",497
52,PINELLAS,1303020,"M/J CHORUS 3",500
52,PINELLAS,1303030,"M/J CHORUS 4",117
52,PINELLAS,1303070,"M/J VOCAL TECNQS 1",11
52,PINELLAS,1303090,"M/J VOCAL TECNQS 3",20
52,PINELLAS,1303150,"M/J MUSIC TECH",91
52,PINELLAS,1303200,"M/J MUSIC ENS 1",72
52,PINELLAS,1303300,"CHORUS 1",434
52,PINELLAS,1303310,"CHORUS 2",182
52,PINELLAS,1303320,"CHORUS 3",171
52,PINELLAS,1303330,"CHORUS 4",100
52,PINELLAS,1303340,"CHORUS 5 HON",15
52,PINELLAS,1303350,"CHORUS 6 HON",13
52,PINELLAS,1303360,"CHORUS REG-SPEC 1",29
52,PINELLAS,1303370,"CHORUS REG-SPEC 2",12
52,PINELLAS,1303380,"CHORUS REG-SPEC 3",9
52,PINELLAS,1303390,"CHORUS REG-SPEC 4 H",7
52,PINELLAS,1303400,"VOCAL TECNQS 1",69
52,PINELLAS,1303410,"VOCAL TECNQS 2",22
52,PINELLAS,1303420,"VOCAL TECNQS 3",23
52,PINELLAS,1303430,"VOCAL TECNQS 4 HON",27
52,PINELLAS,1303440,"VOCAL ENS 1",63
52,PINELLAS,1303450,"VOCAL ENS 2",59
52,PINELLAS,1303460,"VOCAL ENS 3",49
52,PINELLAS,1303470,"VOCAL ENS 4 HON",57
52,PINELLAS,1304300,"MUS TECH & SO ENG 1",138
52,PINELLAS,1304310,"MUS TECH & SO ENG 2",20
52,PINELLAS,1304320,"MUS TECH & SO ENG 3H",17
52,PINELLAS,1305300,"EURHY 1",87
52,PINELLAS,1305310,"EURHY 2",52
52,PINELLAS,1305320,"EURHY 3",31
52,PINELLAS,1305330,"EURHY 4",6
52,PINELLAS,1305400,"MUSIC ENS 1",7
52,PINELLAS,1305410,"MUSIC ENS 2",4
52,PINELLAS,1305420,"MUSIC ENS 3",4
52,PINELLAS,1305500,"MUSIC TECNQS 1",39
52,PINELLAS,1305520,"MUSIC TECNQS 3",4
52,PINELLAS,1400000,"M/J PEER COUN 1",140
52,PINELLAS,1400010,"M/J PEER COUN 2",6
52,PINELLAS,1400300,"PEER COUN 1",255
52,PINELLAS,1400310,"PEER COUN 2",77
52,PINELLAS,1400320,"PEER COUN 3",6
52,PINELLAS,1500000,"M/J ADAP PE IEP/504",65
52,PINELLAS,1501300,"PERS FIT",2
