"Students Absent 21 or More Days by School
2012-13, Final Survey 5 - Revised 4/24/17",,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).",,,,,,
"Dist #","District Name","Schl #","School Name",Enrollments,"Absent 21 Days or Over","% Absent 21 or More Days"
13,DADE,6070,"ASPIRA EUGENIO MARIA DE HOSTOS YOUTH LEADERSHIP CHARTER SCHOOL",516,54,"0,10465116279"
13,DADE,6071,"GEORGE WASHINGTON CARVER MIDDLE SCHOOL",983,4,"0,00406917599"
13,DADE,6081,"CENTENNIAL MIDDLE SCHOOL",823,88,"0,10692588092"
13,DADE,6082,"ACADEMIR CHARTER SCHOOL MIDDLE",49,4,"0,08163265306"
13,DADE,6083,"JUST ARTS AND MANAGEMENT CHARTER MIDDLE SCHOOL",97,1,"0,01030927835"
13,DADE,6091,"CITRUS GROVE MIDDLE SCHOOL",1172,208,"0,17747440273"
13,DADE,6111,"CUTLER RIDGE MIDDLE SCHOOL",1183,206,"0,17413355874"
13,DADE,6121,"RUBEN DARIO MIDDLE SCHOOL",802,84,"0,10473815461"
13,DADE,6141,"CHARLES R. DREW MIDDLE SCHOOL",282,42,"0,14893617021"
13,DADE,6151,"DORAL MIDDLE SCHOOL",240,20,"0,08333333333"
13,DADE,6161,"LAWTON CHILES MIDDLE SCHOOL",742,55,"0,07412398921"
13,DADE,6171,"HENRY H. FILER MIDDLE SCHOOL",1264,90,"0,07120253164"
13,DADE,6211,"GLADES MIDDLE SCHOOL",1246,36,"0,02889245585"
13,DADE,6221,"HAMMOCKS MIDDLE SCHOOL",1260,72,"0,05714285714"
13,DADE,6231,"HIALEAH MIDDLE SCHOOL",999,91,"0,09109109109"
13,DADE,6241,"HIGHLAND OAKS MIDDLE SCHOOL",1346,121,"0,08989598811"
13,DADE,6251,"HOMESTEAD MIDDLE SCHOOL",658,128,"0,19452887537"
13,DADE,6281,"THOMAS JEFFERSON MIDDLE SCHOOL",468,44,"0,09401709401"
13,DADE,6301,"JOHN F. KENNEDY MIDDLE SCHOOL",1390,73,"0,05251798561"
13,DADE,6331,"KINLOCH PARK MIDDLE SCHOOL",1369,135,"0,09861212563"
13,DADE,6351,"LAKE STEVENS MIDDLE SCHOOL",781,137,"0,17541613316"
13,DADE,6361,"JOSE DE DIEGO MIDDLE SCHOOL",780,155,"0,19871794871"
13,DADE,6391,"MADISON MIDDLE SCHOOL",639,107,"0,16744913928"
13,DADE,6411,"HORACE MANN MIDDLE SCHOOL",804,134,"0,16666666666"
13,DADE,6421,"JOSE MARTI MIDDLE SCHOOL",219,17,"0,07762557077"
13,DADE,6431,"MAYS COMMUNITY MIDDLE SCHOOL",163,28,"0,1717791411"
13,DADE,6441,"HOWARD D. MCMILLAN MIDDLE SCHOOL",913,57,"0,06243154435"
13,DADE,6481,"MIAMI EDISON MIDDLE SCHOOL",365,32,"0,08767123287"
13,DADE,6501,"MIAMI LAKES MIDDLE SCHOOL",973,83,"0,08530318602"
13,DADE,6521,"MIAMI SPRINGS MIDDLE SCHOOL",1702,132,"0,07755581668"
13,DADE,6541,"NAUTILUS MIDDLE SCHOOL",1237,149,"0,12045270816"
13,DADE,6571,"NORLAND MIDDLE SCHOOL",912,75,"0,0822368421"
13,DADE,6591,"NORTH DADE MIDDLE SCHOOL",894,162,"0,18120805369"
13,DADE,6611,"COUNTRY CLUB MIDDLE SCHOOL",1457,141,"0,09677419354"
13,DADE,6631,"NORTH MIAMI MIDDLE SCHOOL",1087,122,"0,11223551057"
13,DADE,6681,"PALM SPRINGS MIDDLE SCHOOL",1434,124,"0,08647140864"
13,DADE,6701,"PALMETTO MIDDLE SCHOOL",1170,55,"0,047008547"
13,DADE,6721,"PARKWAY MIDDLE COMMUNITY SCHOOL",244,10,"0,04098360655"
13,DADE,6741,"PONCE DE LEON MIDDLE SCHOOL",1185,86,"0,07257383966"
13,DADE,6751,"HIALEAH GARDENS MIDDLE SCHOOL",1988,39,"0,01961770623"
13,DADE,6761,"REDLAND MIDDLE SCHOOL",645,124,"0,19224806201"
13,DADE,6771,"JORGE MAS CANOSA MIDDLE SCHOOL",2142,163,"0,0760971055"
13,DADE,6781,"RICHMOND HEIGHTS MIDDLE SCHOOL",655,65,"0,09923664122"
13,DADE,6801,"RIVIERA MIDDLE SCHOOL",895,77,"0,08603351955"
13,DADE,6821,"ROCKWAY MIDDLE SCHOOL",1209,35,"0,02894954507"
13,DADE,6841,"SHENANDOAH MIDDLE SCHOOL",1275,84,"0,06588235294"
13,DADE,6861,"SOUTHWOOD MIDDLE SCHOOL",1460,44,"0,0301369863"
13,DADE,6881,"SOUTH MIAMI MIDDLE SCHOOL",1061,33,"0,03110273327"
13,DADE,6901,"W. R. THOMAS MIDDLE SCHOOL",1033,42,"0,04065827686"
13,DADE,6921,"LAMAR LOUISE CURRY MIDDLE SCHOOL",1163,35,"0,03009458297"
13,DADE,6961,"WEST MIAMI MIDDLE SCHOOL",1114,106,"0,09515260323"
13,DADE,6981,"WESTVIEW MIDDLE SCHOOL",180,28,"0,15555555555"
13,DADE,7001,"MIAMI-DADE ONLINE ACADEMY- VIRTUAL INSTRUCTION PROGRAM",68,18,"0,26470588235"
13,DADE,7007,"INTERNATIONAL STUDIES CHARTER HIGH SCHOOL",384,13,"0,03385416666"
13,DADE,7009,"DORAL PERFORMING ARTS & ENTERTAINMENT ACADEMY",317,17,"0,05362776025"
13,DADE,7011,"AMERICAN SENIOR HIGH SCHOOL",2259,359,"0,15891987605"
13,DADE,7014,"MATER PERFORMING ARTS & ENTERTAINMENT ACADEMY",195,16,"0,08205128205"
13,DADE,7015,"STELLAR LEADERSHIP ACADEMY",485,330,"0,68041237113"
13,DADE,7016,"SPORTS LEADERSHIP OF MIAMI CHARTER HIGH SCHOOL",30,1,"0,03333333333"
13,DADE,7018,"MATER ACADEMY LAKES HIGH SCHOOL",957,92,"0,0961337513"
13,DADE,7020,"DORAL ACADEMY CHARTER HIGH SCHOOL",1341,87,"0,06487695749"
13,DADE,7022,"ACADEMY OF ARTS & MINDS",443,165,"0,37246049661"
13,DADE,7024,"MATER ACADEMY HIGH SCHOOL OF INTERNATIONAL STUDIES",36,2,"0,05555555555"
13,DADE,7025,"MATER BRICKELL PREPARATORY ACADEMY HIGH SCHOOL",18,9,"0,5"
13,DADE,7029,"TERRA ENVIRONMENTAL RESEARCH INSTITUTE",1858,48,"0,02583423035"
13,DADE,7030,"SCHOOL FOR INTEGRATED ACADEMIC (NORTH CAMPUS)",577,107,"0,18544194107"
13,DADE,7032,"PALM GLADES PREPARATORY ACADEMY HIGH SCHOOL",143,11,"0,07692307692"
13,DADE,7033,"LAW ENFORCEMENT OFFICERS MEMORIAL HIGH SCHOOL",369,8,"0,0216802168"
13,DADE,7034,"SOMERSET ACADEMY CHARTER HIGH SCHOOL (SOUTH HOMESTEAD)",43,2,"0,0465116279"
13,DADE,7036,"LAWRENCE ACADEMY SENIOR HIGH CHARTER SCHOOL",87,22,"0,25287356321"
13,DADE,7037,"MATER ACADEMY EAST CHARTER HIGH SCHOOL",406,89,"0,21921182266"
13,DADE,7038,"SOMERSET ACADEMY CHARTER HIGH SCHOOL (SOUTH CAMPUS)",*,*,*
13,DADE,7041,"SCHOOL FOR ADVANCED STUDIES-WOLFSON",115,0,0
13,DADE,7042,"SOMERSET ACADEMY CHARTER HIGH SCHOOL",391,54,"0,13810741687"
13,DADE,7048,"ALONZO AND TRACY MOURNING SENIOR HIGH BISCAYNE BAY CAMPUS",1981,410,"0,20696617869"
13,DADE,7049,"WESTLAND HIALEAH SENIOR HIGH SCHOOL",2279,220,"0,09653356735"
13,DADE,7050,"KEYS GATE CHARTER HIGH SCHOOL",872,173,"0,19839449541"
13,DADE,7051,"G. HOLMES BRADDOCK SENIOR HIGH",3531,314,"0,08892664967"
13,DADE,7053,"PINECREST PREPARATORY ACADEMY CHARTER HIGH SCHOOL",348,28,"0,08045977011"
13,DADE,7054,"EXCELSIOR CHARTER HIGH SCHOOL",112,15,"0,13392857142"
13,DADE,7055,"YOUNG WOMENS PREPARATORY ACADEMY",410,11,"0,02682926829"
13,DADE,7056,"YOUNG MEN'S PREPARATORY ACADEMY",158,11,"0,06962025316"
13,DADE,7058,"MIAMI COMMUNITY CHARTER HIGH SCHOOL",174,24,"0,13793103448"
13,DADE,7059,"MIAMI ARTS CHARTER",727,56,"0,07702888583"
13,DADE,7060,"EVERGLADES PREPARATORY ACADEMY HIGH SCHOOL",212,12,"0,05660377358"
13,DADE,7061,"SCHOOL FOR ADVANCED STUDIES NORTH",105,1,"0,00952380952"
13,DADE,7062,"MAVERICKS HIGH OF NORTH MIAMI DADE COUNTY",716,568,"0,79329608938"
13,DADE,7065,"MAVERICKS HIGH OF SOUTH MIAMI DADE COUNTY",720,426,"0,59166666666"
13,DADE,7066,"LATIN BUILDERS ASSOCIATION CONSTRUCTION AND BUSINESS MANAGEMENT ACADEMY",48,1,"0,02083333333"
13,DADE,7067,"GREEN SPRINGS HIGH SCHOOL CHARTER",621,192,"0,30917874396"
13,DADE,7068,"NORTH GARDENS HIGH SCHOOL CHARTER",684,373,"0,54532163742"
13,DADE,7069,"NORTH PARK HIGH SCHOOL CHARTER",585,289,"0,49401709401"
13,DADE,7070,"YOUTH CO-OP PREPARATORY HIGH SCHOOL",73,1,"0,01369863013"
13,DADE,7071,"CORAL GABLES SENIOR HIGH SCHOOL",3657,368,"0,10062893081"
13,DADE,7080,"CHARTER HIGH SCHOOL OF THE AMERICAS",42,6,"0,14285714285"
13,DADE,7081,"DESIGN & ARCHITECTURE SENIOR HIGH",510,14,"0,02745098039"
13,DADE,7091,"SCHOOL FOR ADVANCED STUDIES - SOUTH",228,1,"0,00438596491"
13,DADE,7101,"CORAL REEF SENIOR HIGH SCHOOL",3229,29,"0,0089811087"
13,DADE,7111,"HIALEAH SENIOR HIGH SCHOOL",3226,594,"0,18412895226"
13,DADE,7121,"JOHN A. FERGUSON SENIOR HIGH",4350,411,"0,09448275862"
13,DADE,7131,"HIALEAH-MIAMI LAKES SENIOR HIGH",1843,400,"0,21703743895"
13,DADE,7141,"DR MICHAEL M. KROP SENIOR HIGH",2831,423,"0,14941716707"
13,DADE,7151,"HOMESTEAD SENIOR HIGH SCHOOL",2145,766,"0,3571095571"
13,DADE,7160,"MATER ACADEMY CHARTER HIGH",1708,185,"0,10831381733"
13,DADE,7161,"MAST ACADEMY",691,8,"0,01157742402"
13,DADE,7171,"MEDICAL ACADEMY FOR SCIENCE AND TECHNOLOGY (M.A.S.T.) @ HOMESTEAD",412,37,"0,08980582524"
13,DADE,7191,"HIALEAH GARDENS SENIOR HIGH SCHOOL",3127,306,"0,09785737128"
13,DADE,7201,"MIAMI BEACH SENIOR HIGH SCHOOL",2652,587,"0,2213423831"
13,DADE,7231,"MIAMI CAROL CITY SENIOR HIGH",1997,600,"0,30045067601"
13,DADE,7241,"RONALD W. REAGAN/DORAL SENIOR HIGH SCHOOL",2264,140,"0,06183745583"
13,DADE,7251,"MIAMI CENTRAL SENIOR HIGH SCHOOL",2131,712,"0,33411543876"
13,DADE,7262,"CITY OF HIALEAH EDUCATION ACADEMY",477,47,"0,09853249475"
13,DADE,7265,"ARCHIMEDEAN UPPER CONSERVATORY CHARTER SCHOOL",195,24,"0,12307692307"
13,DADE,7271,"MIAMI CORAL PARK SENIOR HIGH",3197,358,"0,11197998123"
13,DADE,7291,"JOSE MARTI MAST 6-12 ACADEMY",472,14,"0,02966101694"
13,DADE,7301,"MIAMI EDISON SENIOR HIGH SCHOOL",1045,322,"0,30813397129"
13,DADE,7341,"MIAMI JACKSON SENIOR HIGH SCHOOL",1557,404,"0,25947334617"
13,DADE,7351,"ARTHUR AND POLLY MAYS CONSERVATORY OF THE ARTS",413,63,"0,15254237288"
13,DADE,7361,"MIAMI KILLIAN SENIOR HIGH SCHOOL",2747,408,"0,14852566436"
13,DADE,7371,"ROBERT MORGAN EDUCATIONAL CENTER",2283,241,"0,10556285589"
13,DADE,7381,"MIAMI NORLAND SENIOR HIGH SCHOOL",1837,498,"0,27109417528"
13,DADE,7391,"MIAMI LAKES EDUCATIONAL CENTER",1534,57,"0,03715775749"
13,DADE,7411,"MIAMI NORTHWESTERN SENIOR HIGH",1820,494,"0,27142857142"
13,DADE,7431,"MIAMI PALMETTO SENIOR HIGH SCHOOL",2939,299,"0,10173528411"
13,DADE,7461,"MIAMI SENIOR HIGH SCHOOL",3062,525,"0,17145656433"
13,DADE,7511,"MIAMI SPRINGS SENIOR HIGH SCHOOL",2037,146,"0,07167403043"
13,DADE,7531,"MIAMI SUNSET SENIOR HIGH SCHOOL",2334,449,"0,19237360754"
13,DADE,7541,"NORTH MIAMI BEACH SENIOR HIGH",2279,507,"0,22246599385"
13,DADE,7551,"SCHOOL FOR ADVANCED STUDIES HOMESTEAD",114,0,0
13,DADE,7571,"INTERNATIONAL STUDIES PREPARATORY ACADEMY",199,8,"0,04020100502"
13,DADE,7581,"I PREPARATORY ACADEMY",147,3,"0,02040816326"
13,DADE,7591,"NORTH MIAMI SENIOR HIGH SCHOOL",2810,377,"0,13416370106"
13,DADE,7601,"WILLIAM H. TURNER TECHNICAL ARTS HIGH SCHOOL",1450,84,"0,05793103448"
13,DADE,7631,"MIAMI MACARTHUR SOUTH",175,79,"0,45142857142"
13,DADE,7701,"SOUTH DADE SENIOR HIGH SCHOOL",3618,823,"0,22747374239"
13,DADE,7721,"SOUTH MIAMI SENIOR HIGH SCHOOL",2448,409,"0,16707516339"
13,DADE,7731,"MIAMI SOUTHRIDGE SENIOR HIGH",2420,661,"0,27314049586"
13,DADE,7741,"SOUTHWEST MIAMI SENIOR HIGH",3346,258,"0,07710699342"
13,DADE,7751,"BARBARA GOLEMAN SENIOR HIGH",1982,259,"0,13067608476"
13,DADE,7781,"FELIX VARELA SENIOR HIGH SCHOOL",3349,408,"0,12182741116"
13,DADE,7791,"BOOKER T. WASHINGTON SENIOR HIGH",1131,322,"0,28470380194"
13,DADE,7801,"GEORGE T. BAKER AVIATION SCHOOL",19,3,"0,15789473684"
13,DADE,7804,"DADE MARINE INSTITUTE-SOUTH",118,27,"0,22881355932"
13,DADE,7805,"DADE MARINE INSTITUTE-NORTH",155,6,"0,03870967741"
13,DADE,7806,"DADE JUVENILE RESIDENTIAL FACILITY",106,0,0
13,DADE,7811,"MIAMI SUBSTANCE ABUSE TREATMENT CENTER",44,0,0
13,DADE,7812,"MIAMI BRIDGE SOUTH",102,0,0
13,DADE,7814,"WOMEN IN NEED OF GREATER STRENGTH /WINGS",22,0,0
13,DADE,7819,BOYSTOWN,345,0,0
13,DADE,7826,"JACKSON SIPP/CHILD CRISIS",286,0,0
13,DADE,7832,"MIAMI BRIDGE NORTH",131,0,0
13,DADE,7833,"CITRUS HEALTH SIPP/CRISIS",380,0,0
13,DADE,7839,"MIAMI DAY TREATMENT CENTER",64,17,"0,265625"
13,DADE,7840,TURNER/GUILFORD/KNIGHT,147,33,"0,22448979591"
13,DADE,7855,"MIAMI CHILDREN'S HOSPITAL",316,0,0
13,DADE,7860,"SECONDARY STUDENT SUCCESS CENTER 801",65,12,"0,18461538461"
13,DADE,7861,"SECONDARY STUDENT SUCCESS CENTER 802",56,19,"0,33928571428"
13,DADE,7862,"SECONDARY STUDENT SUCCESS CENTER 803",47,10,"0,21276595744"
13,DADE,7863,"SECONDARY STUDENT SUCCESS CENTER-804",33,9,"0,27272727272"
13,DADE,7865,"HIS HOUSE",496,0,0
13,DADE,7901,"NEW WORLD SCHOOL OF THE ARTS",473,17,"0,03594080338"
13,DADE,8016,"TEENAGE PARENT PROGRAM",452,188,"0,41592920353"
13,DADE,8017,"ALTERNATIVE OUTREACH PROGRAM",14,0,0
13,DADE,8019,"ACADEMY FOR COMMUNITY EDUCATION (ACE)",146,61,"0,41780821917"
13,DADE,8021,"TITLE I MIGRANT EDUCATION PROGRAM",24,8,"0,33333333333"
13,DADE,8101,"JAN MANN OPPORTUNITY SCHOOL",155,63,"0,4064516129"
13,DADE,8121,"COPE CENTER NORTH",204,127,"0,6225490196"
13,DADE,8131,"DOROTHY M. WALLACE COPE CENTER",144,72,"0,5"
13,DADE,8141,"JUVENILE JUSTICE CENTER ALT ED",952,0,0
13,DADE,8151,"ROBERT RENICK EDUCATION CENTER",181,67,"0,37016574585"
13,DADE,8181,"RUTH OWENS KRUSE EDUCATION CENTER",224,87,"0,38839285714"
13,DADE,9013,"PREK INTERVENTION",462,169,"0,3658008658"
13,DADE,9731,"INSTRUCTIONAL CENTER SYSTEM WIDE",202,41,"0,20297029702"
13,DADE,9732,"BRUCIE BALL EDUCATIONAL CENTER",781,93,"0,11907810499"
14,DESOTO,31,"DESOTO COUNTY HIGH SCHOOL",1266,120,"0,09478672985"
14,DESOTO,61,"WEST ELEMENTARY SCHOOL",986,56,"0,05679513184"
14,DESOTO,81,"MEMORIAL ELEMENTARY SCHOOL",1047,75,"0,07163323782"
14,DESOTO,161,"DESOTO MIDDLE SCHOOL",1158,173,"0,14939550949"
14,DESOTO,181,"NOCATEE ELEMENTARY SCHOOL",745,89,"0,11946308724"
14,DESOTO,191,"SPRING LAKE YOUTH ACADEMY",78,0,0
14,DESOTO,291,"DESOTO CONNECTIONS",58,35,"0,60344827586"
14,DESOTO,341,"EARLY EDUCATION CENTER",160,48,"0,3"
14,DESOTO,9003,"HOSPITAL AND HOMEBOUND",*,*,*
14,DESOTO,9114,"REDUCED SERVICES",45,6,"0,13333333333"
15,DIXIE,21,"DIXIE COUNTY HIGH SCHOOL",577,220,"0,38128249566"
15,DIXIE,41,"OLD TOWN ELEMENTARY SCHOOL",637,148,"0,23233908948"
15,DIXIE,43,"KINDER CUB SCHOOL INC",47,0,0
15,DIXIE,101,"JAMES M. ANDERSON ELEMENTARY SCHOOL",562,146,"0,25978647686"
15,DIXIE,111,"RUTH RAINS MIDDLE SCHOOL",482,121,"0,25103734439"
15,DIXIE,7004,"DIXIE VIRTUAL FRANCHISE",*,*,*
15,DIXIE,7023,"DIXIE VIRTUAL INSTRUCTION PROGRAM",*,*,*
16,DUVAL,61,"MATTIE V RUTHERFORD ALT ED CENTER",496,41,"0,08266129032"
16,DUVAL,112,"SCHOOL FOR THE FUTURE",148,43,"0,29054054054"
16,DUVAL,121,"WEST RIVERSIDE ELEMENTARY SCHOOL",391,36,"0,09207161125"
16,DUVAL,141,"GRAND PARK CAREER CENTER",736,31,"0,04211956521"
16,DUVAL,151,"BRENTWOOD ELEMENTARY SCHOOL",365,39,"0,10684931506"
16,DUVAL,161,"ORTEGA ELEMENTARY SCHOOL",482,34,"0,07053941908"
16,DUVAL,181,"CENTRAL RIVERSIDE ELEMENTARY SCHOOL",376,27,"0,07180851063"
16,DUVAL,191,"RUTH N. UPSON ELEMENTARY SCHOOL",531,69,"0,12994350282"
16,DUVAL,201,"FISHWEIR ELEMENTARY SCHOOL",441,13,"0,02947845804"
16,DUVAL,211,"ANNIE R. MORGAN ELEMENTARY SCHOOL",477,51,"0,10691823899"
16,DUVAL,251,"KIRBY-SMITH MIDDLE SCHOOL",966,11,"0,01138716356"
16,DUVAL,261,"ESE PRE KINDERGARTEN DISABILITIES CENTER",435,0,0
16,DUVAL,301,"LORETTO ELEMENTARY SCHOOL",1183,62,"0,05240912933"
16,DUVAL,311,"JULIA LANDON COLLEGE PREPARTORY & LEADERSHIP DEVELOPMENT SCHOOL",739,1,"0,00135317997"
16,DUVAL,321,"MARINE SCIENCE EDUCATION CENTER",71,0,0
16,DUVAL,331,"ROBERT E. LEE HIGH SCHOOL",2015,39,"0,0193548387"
16,DUVAL,351,"ANDREW JACKSON HIGH SCHOOL",972,12,"0,01234567901"
16,DUVAL,371,"HENRY F. KITE ELEMENTARY SCHOOL",359,19,"0,05292479108"
16,DUVAL,381,"BALDWIN MIDDLE-SENIOR HIGH SCHOOL",1223,132,"0,10793131643"
16,DUVAL,391,"GATEWAY COMMUNITY SERVICES",99,0,0
16,DUVAL,411,"DUVAL HALFWAY HOUSE",46,0,0
16,DUVAL,431,"IMPACT HALFWAY HOUSE",57,0,0
16,DUVAL,441,"TIGER SUCCESS CENTER",34,0,0
16,DUVAL,451,"DINSMORE ELEMENTARY SCHOOL",600,62,"0,10333333333"
16,DUVAL,461,"ARLINGTON ELEMENTARY SCHOOL",360,50,"0,13888888888"
16,DUVAL,471,"LONE STAR HIGH SCHOOL",518,343,"0,66216216216"
16,DUVAL,481,"THOMAS JEFFERSON ELEMENTARY",615,107,"0,17398373983"
16,DUVAL,491,"DUVAL REGIONAL JUVENILE DETENTION CENTER",874,0,0
16,DUVAL,501,"DROP BACK IN ACADEMY OF DUVAL COUNTY",1012,0,0
16,DUVAL,511,"WHITEHOUSE ELEMENTARY SCHOOL",517,61,"0,11798839458"
16,DUVAL,531,"DUVAL MYCROSCHOOL OF INTEGRATED ACADEMICS AND TECHNOLOGIES",308,70,"0,22727272727"
16,DUVAL,541,"JAMES WELDON JOHNSON ACADEMIC AND CAREER TRAINING CENTER",111,0,0
16,DUVAL,591,"GARDEN CITY ELEMENTARY SCHOOL",604,44,"0,07284768211"
16,DUVAL,601,"KIPP VOICE ELEMENTARY SCHOOL",105,3,"0,02857142857"
16,DUVAL,621,"OCEANWAY SCHOOL",1392,71,"0,05100574712"
16,DUVAL,631,"DUNCAN U. FLETCHER MIDDLE SCHOOL",1255,38,"0,03027888446"
16,DUVAL,641,"HOGAN-SPRING GLEN ELEMENTARY SCHOOL",417,27,"0,06474820143"
16,DUVAL,651,"ATLANTIC BEACH ELEMENTARY SCHOOL",513,27,"0,05263157894"
16,DUVAL,661,"ALFRED I. DUPONT MIDDLE SCHOOL",985,22,"0,02233502538"
16,DUVAL,681,"VENETIA ELEMENTARY SCHOOL",471,42,"0,08917197452"
16,DUVAL,691,"LAKE SHORE MIDDLE SCHOOL",1414,47,"0,03323903818"
16,DUVAL,701,"NORTH SHORE ELEMENTARY",820,92,"0,11219512195"
16,DUVAL,711,"HENDRICKS AVENUE ELEMENTARY SCHOOL",735,36,"0,04897959183"
16,DUVAL,721,"SPRING PARK ELEMENTARY SCHOOL",488,36,"0,0737704918"
16,DUVAL,731,"JOHN LOVE ELEMENTARY SCHOOL",274,34,"0,12408759124"
16,DUVAL,741,"LAKE FOREST ELEMENTARY SCHOOL",506,40,"0,07905138339"
16,DUVAL,751,"PAXON SCHOOL/ADVANCED STUDIES",1470,5,"0,00340136054"
16,DUVAL,761,"SOUTHSIDE ESTATES ELEMENTARY SCHOOL",611,82,"0,13420621931"
16,DUVAL,771,"HYDE PARK ELEMENTARY SCHOOL",506,52,"0,10276679841"
16,DUVAL,781,"BILTMORE ELEMENTARY SCHOOL",429,59,"0,13752913752"
16,DUVAL,791,"RAMONA BOULEVARD ELEMENTARY SCHOOL",465,55,"0,11827956989"
16,DUVAL,801,"SAN PABLO ELEMENTARY SCHOOL",576,27,"0,046875"
16,DUVAL,811,"PACE CENTER FOR GIRLS-JAX",188,0,0
16,DUVAL,821,"LOVE GROVE ELEMENTARY SCHOOL",541,82,"0,15157116451"
16,DUVAL,831,"SAN JOSE ELEMENTARY SCHOOL",975,68,"0,06974358974"
16,DUVAL,841,"BAYVIEW ELEMENTARY SCHOOL",427,53,"0,12412177985"
16,DUVAL,851,"LAKE LUCINA ELEMENTARY SCHOOL",420,25,"0,05952380952"
16,DUVAL,861,"TERRY PARKER HIGH SCHOOL",1813,75,"0,04136789851"
16,DUVAL,871,"ENGLEWOOD ELEMENTARY SCHOOL",538,54,"0,10037174721"
16,DUVAL,881,"JOHN STOCKTON ELEMENTARY SCHOOL",542,19,"0,03505535055"
16,DUVAL,891,"WOODLAND ACRES ELEMENTARY SCHOOL",865,109,"0,12601156069"
16,DUVAL,901,"ENGLEWOOD HIGH SCHOOL",2121,138,"0,06506364922"
16,DUVAL,911,"SALLYE B. MATHIS ELEMENTARY SCHOOL",462,59,"0,1277056277"
16,DUVAL,921,"EUGENE BUTLER MIDDLE SCHOOL",955,15,"0,01570680628"
16,DUVAL,931,"PINEDALE ELEMENTARY SCHOOL",496,83,"0,16733870967"
16,DUVAL,941,"WINDY HILL ELEMENTARY SCHOOL",781,91,"0,11651728553"
16,DUVAL,951,"RUTLEDGE H. PEARSON ELEMENTARY SCHOOL",365,40,"0,10958904109"
16,DUVAL,961,"JEAN RIBAULT HIGH SCHOOL",1255,8,"0,00637450199"
16,DUVAL,971,"CEDAR HILLS ELEMENTARY SCHOOL",489,45,"0,09202453987"
16,DUVAL,981,"TIMUCUAN ELEMENTARY SCHOOL",800,87,"0,10875"
16,DUVAL,991,"HIGHLANDS ELEMENTARY SCHOOL",507,40,"0,07889546351"
16,DUVAL,1021,"SCHOOL OF SUCCESS ACADEMY-SOS",251,0,0
16,DUVAL,1061,"LONG BRANCH ELEMENTARY SCHOOL",318,29,"0,09119496855"
16,DUVAL,1073,"DOUGLAS ANDERSON SCHOOL OF THE ARTS",1228,132,"0,10749185667"
16,DUVAL,1131,"WAYMAN ACADEMY OF THE ARTS",385,81,"0,21038961038"
16,DUVAL,1161,"SADIE T. TILLIS ELEMENTARY SCHOOL",740,80,"0,1081081081"
16,DUVAL,1181,"SCHOOL OF INTEGRATED ACADEMICS AND TECHNOLOGY",258,1,"0,00387596899"
16,DUVAL,1191,"PATHWAYS ACADEMY HIGH SCHOOL",258,16,"0,06201550387"
16,DUVAL,1201,"RIVER CITY SCIENCE ACADEMY",799,49,"0,06132665832"
16,DUVAL,1211,"TIGER ACADEMY",231,7,"0,0303030303"
16,DUVAL,1221,"GLOBAL OUTREACH CHARTER ACADEMY",459,61,"0,13289760348"
16,DUVAL,1231,"DUVAL CHARTER SCHOOL AT ARLINGTON",849,64,"0,07538280329"
16,DUVAL,1241,"SAINT CLAIR EVANS ACADEMY",632,94,"0,14873417721"
16,DUVAL,1251,"SOMERSET ACADEMY-ELEMENTARY, EAGLE CAMPUS",317,30,"0,09463722397"
16,DUVAL,1261,"SOMERSET ACADEMY-MIDDLE, EAGLE CAMPUS",154,0,0
16,DUVAL,1271,"KIPP IMPACT MIDDLE SCHOOL",301,5,"0,01661129568"
16,DUVAL,1281,"SUSIE E. TOLBERT ELEMENTARY SCHOOL",379,12,"0,03166226912"
16,DUVAL,1291,"RIVER CITY SCIENCE ELEMENTARY ACADEMY",383,37,"0,09660574412"
16,DUVAL,1311,"DUVAL CHARTER HIGH SCHOOL AT BAYMEADOWS",221,1,"0,00452488687"
16,DUVAL,1321,"DUVAL CHARTER AT BAYMEADOWS",1323,32,"0,02418745275"
16,DUVAL,1331,"WAVERLY ACADEMY",178,0,0
16,DUVAL,1341,"MURRAY HILL HIGH SCHOOL",551,381,"0,69147005444"
16,DUVAL,1371,"SEACOAST CHARTER ACADEMY",243,10,"0,04115226337"
16,DUVAL,1381,"SOMERSET EAGLE HIGH SCHOOL",27,0,0
16,DUVAL,1411,"J. ALLEN AXSON ELEMENTARY SCHOOL",559,22,"0,03935599284"
16,DUVAL,1421,"CHAFFEE TRAIL  ELEMENTARY",892,68,"0,07623318385"
16,DUVAL,1431,"WEST JACKSONVILLE ELEMENTARY SCHOOL",287,22,"0,07665505226"
16,DUVAL,1441,"JACKSONVILLE BEACH ELEMENTARY SCHOOL",638,9,"0,01410658307"
16,DUVAL,1451,"DARNELL COOKMAN MIDDLE/HIGH SCHOOL",1243,12,"0,00965406275"
16,DUVAL,1461,"MATTHEW W. GILBERT MIDDLE SCHOOL",663,2,"0,00301659125"
16,DUVAL,1481,"RICHARD L. BROWN ELEMENTARY SCHOOL",667,95,"0,1424287856"
16,DUVAL,1491,"SMART POPE LIVINGSTON ELEMENTARY",628,57,"0,09076433121"
